"name","cycle_no","ccl"
"customer_13",17848,0.198
"customer_13",17850,0.198
"customer_13",17852,0.198
"customer_13",17856,0.198
"customer_13",17884,0.198
"customer_13",17886,0.198
"customer_13",17888,0.198
"customer_13",17890,0.198
"customer_13",17892,0.198
"customer_13",17894,0.198
"customer_13",17896,0.198
"customer_13",17898,0.198
"customer_13",17900,0.198
"customer_13",17902,0.198
"customer_13",17904,0.198
"customer_13",17924,0.198
"customer_13",17938,0.198
"customer_13",17944,0.198
"customer_13",17948,0.198
"customer_13",17950,0.198
"customer_13",17952,0.198
"customer_13",17954,0.198
"customer_13",17962,0.198
"customer_13",17964,0.198
"customer_13",17974,0.198
"customer_13",17978,0.198
"customer_13",17990,0.198
"customer_13",17996,0.198
"customer_13",17998,0.198
"customer_13",18000,0.198
"customer_13",18004,0.198
"customer_13",18008,0.198
"customer_13",18010,0.198
"customer_13",18014,0.198
"customer_13",18016,0.198
"customer_13",18020,0.198
"customer_13",18026,0.198
"customer_13",18028,0.198
"customer_13",18034,0.198
"customer_13",18038,0.198
"customer_13",18040,0.198
"customer_13",18042,0.198
"customer_13",18046,0.198
"customer_13",18050,0.198
"customer_13",18052,0.198
"customer_13",18054,0.198
"customer_13",18056,0.198
"customer_13",18058,0.198
"customer_13",18060,0.198
"customer_13",18068,0.198
"customer_13",18070,0.198
"customer_13",18072,0.198
"customer_13",18074,0.198
"customer_13",18076,0.198
"customer_13",18078,0.198
"customer_13",18090,0.198
"customer_13",18092,0.198
"customer_13",18096,0.198
"customer_13",18098,0.198
"customer_13",18100,0.198
"customer_13",18102,0.198
"customer_13",18104,0.198
"customer_13",18106,0.198
"customer_13",18110,0.198
"customer_13",18112,0.198
"customer_13",18116,0.198
"customer_13",18120,0.198
"customer_13",18124,0.198
"customer_13",18126,0.198
"customer_13",18128,0.198
"customer_13",18130,0.198
"customer_13",18132,0.198
"customer_13",18136,0.198
"customer_13",18138,0.198
"customer_13",18150,0.198
"customer_13",18156,0.198
"customer_13",18158,0.198
"customer_13",18160,0.198
"customer_13",18164,0.198
"customer_13",18172,0.198
"customer_13",18174,0.198
"customer_13",18176,0.198
"customer_13",18178,0.198
"customer_13",18180,0.198
"customer_13",18182,0.198
"customer_13",18184,0.198
"customer_13",18188,0.198
"customer_13",18190,0.198
"customer_13",18196,0.198
"customer_13",18206,0.198
"customer_13",18208,0.198
"customer_13",18210,0.198
"customer_13",18212,0.198
"customer_13",18216,0.198
"customer_13",18218,0.198
"customer_13",18220,0.198
"customer_13",18224,0.198
"customer_13",18228,0.198
"customer_13",18234,0.198
"customer_13",18236,0.198
"customer_13",18238,0.198
"customer_13",18240,0.198
"customer_13",18242,0.198
"customer_13",18248,0.198
"customer_13",18250,0.198
"customer_13",18252,0.198
"customer_13",18258,0.198
"customer_13",18262,0.198
"customer_13",18278,0.198
"customer_13",18280,0.198
"customer_13",18282,0.198
"customer_13",18284,0.198
"customer_13",18288,0.198
"customer_13",18292,0.198
"customer_13",18294,0.198
"customer_13",18304,0.198
"customer_13",18308,0.198
"customer_13",18310,0.198
"customer_13",18314,0.198
"customer_13",18316,0.198
"customer_13",18332,0.198
"customer_13",18334,0.198
"customer_13",18338,0.198
"customer_13",18340,0.198
"customer_13",18342,0.198
"customer_13",18344,0.198
"customer_13",18350,0.198
"customer_13",18352,0.198
"customer_13",18354,0.198
"customer_13",18356,0.198
"customer_13",18358,0.198
"customer_13",18360,0.198
"customer_13",18362,0.198
"customer_13",18364,0.198
"customer_13",18368,0.198
"customer_13",18372,0.198
"customer_13",18374,0.198
"customer_13",18378,0.198
"customer_13",18380,0.198
"customer_13",18382,0.198
"customer_13",18384,0.198
"customer_13",18392,0.198
"customer_13",18396,0.198
"customer_13",18398,0.198
"customer_13",18400,0.198
"customer_13",18406,0.198
"customer_13",18408,0.198
"customer_13",18410,0.198
"customer_13",18412,0.198
"customer_13",18414,0.198
"customer_13",18416,0.198
"customer_13",18420,0.198
"customer_13",18424,0.198
"customer_13",18426,0.198
"customer_13",18428,0.198
"customer_13",18438,0.198
"customer_13",18442,0.198
"customer_13",18446,0.198
"customer_13",18448,0.198
"customer_13",18450,0.198
"customer_13",18454,0.198
"customer_13",18456,0.198
"customer_13",18458,0.198
"customer_13",18460,0.198
"customer_13",18464,0.198
"customer_13",18466,0.198
"customer_13",18470,0.198
"customer_13",18472,0.198
"customer_13",18474,0.198
"customer_13",18476,0.198
"customer_13",18478,0.198
"customer_13",18482,0.198
"customer_13",18488,0.198
"customer_13",18492,0.198
"customer_13",18498,0.198
"customer_13",18504,0.198
"customer_13",18508,0.198
"customer_13",18510,0.198
"customer_13",18512,0.198
"customer_13",18514,0.198
"customer_13",18522,0.198
"customer_13",18528,0.198
"customer_13",18530,0.198
"customer_13",18532,0.198
"customer_13",18538,0.198
"customer_13",18540,0.198
"customer_13",18548,0.198
"customer_13",18550,0.198
"customer_13",18552,0.198
"customer_13",18554,0.198
"customer_13",18556,0.198
"customer_13",18570,0.198
"customer_13",18582,0.198
"customer_13",18586,0.198
"customer_13",18590,0.198
"customer_13",18592,0.198
"customer_13",18594,0.198
"customer_13",18608,0.198
"customer_13",18616,0.198
"customer_13",18618,0.198
"customer_13",18622,0.198
"customer_13",18626,0.198
"customer_13",18634,0.198
"customer_13",18636,0.198
"customer_13",18638,0.198
"customer_13",18644,0.198
"customer_13",18650,0.198
"customer_13",18652,0.198
"customer_13",18656,0.198
"customer_13",18658,0.198
"customer_13",18660,0.198
"customer_13",18662,0.198
"customer_13",18666,0.198
"customer_13",18672,0.198
"customer_13",18674,0.198
"customer_13",18676,0.198
"customer_13",18678,0.198
"customer_13",18682,0.198
"customer_13",18684,0.198
"customer_13",18686,0.198
"customer_13",18694,0.198
"customer_13",18704,0.198
"customer_13",18712,0.198
"customer_13",18714,0.198
"customer_13",18716,0.198
"customer_13",18720,0.198
"customer_13",18728,0.198
"customer_13",18740,0.198
"customer_13",18746,0.198
"customer_13",18748,0.198
"customer_13",18750,0.198
"customer_13",18752,0.198
"customer_13",18754,0.198
"customer_13",18756,0.198
"customer_13",18758,0.198
"customer_13",18774,0.198
"customer_13",18776,0.198
"customer_13",18778,0.198
"customer_13",18780,0.198
"customer_13",18782,0.198
"customer_13",18784,0.198
"customer_13",18786,0.198
"customer_13",18788,0.198
"customer_13",18790,0.198
"customer_13",18792,0.198
"customer_13",18794,0.198
"customer_13",18796,0.198
"customer_13",18798,0.198
"customer_13",18800,0.198
"customer_13",18804,0.198
"customer_13",18806,0.198
"customer_13",18812,0.198
"customer_13",18814,0.198
"customer_13",18818,0.198
"customer_13",18822,0.198
"customer_13",18824,0.198
"customer_13",18834,0.198
"customer_13",18838,0.198
"customer_22",40692,0.197752808988764
"customer_22",40698,0.197752808988764
"customer_22",40802,0.197752808988764
"customer_22",40808,0.197752808988764
"customer_22",40810,0.197752808988764
"customer_22",40814,0.197752808988764
"customer_22",40816,0.197752808988764
"customer_22",40818,0.197752808988764
"customer_22",40820,0.197752808988764
"customer_22",40882,0.197752808988764
"customer_22",40886,0.197752808988764
"customer_22",40888,0.197752808988764
"customer_22",40894,0.197752808988764
"customer_22",40896,0.197752808988764
"customer_22",40962,0.197752808988764
"customer_22",40992,0.197752808988764
"customer_22",40994,0.197752808988764
"customer_22",40996,0.197752808988764
"customer_22",41108,0.197752808988764
"customer_22",41110,0.197752808988764
"customer_22",41164,0.197752808988764
"customer_22",41166,0.197752808988764
"customer_22",41178,0.197752808988764
"customer_22",41216,0.197752808988764
"customer_22",41286,0.197752808988764
"customer_22",41288,0.197752808988764
"customer_22",41296,0.197752808988764
"customer_22",41298,0.197752808988764
"customer_22",41302,0.197752808988764
"customer_22",41304,0.197752808988764
"customer_22",41400,0.197752808988764
"customer_22",41402,0.197752808988764
"customer_22",41408,0.197752808988764
"customer_22",41412,0.197752808988764
"customer_22",41420,0.197752808988764
"customer_22",41502,0.197752808988764
"customer_22",41506,0.197752808988764
"customer_22",41510,0.197752808988764
"customer_22",41522,0.197752808988764
"customer_22",41526,0.197752808988764
"customer_22",41610,0.197752808988764
"customer_22",41612,0.197752808988764
"customer_22",41618,0.197752808988764
"customer_22",41622,0.197752808988764
"customer_22",41630,0.197752808988764
"customer_22",41640,0.197752808988764
"customer_22",41698,0.197752808988764
"customer_22",41706,0.197752808988764
"customer_22",41708,0.197752808988764
"customer_22",41710,0.197752808988764
"customer_22",41718,0.197752808988764
"customer_22",41724,0.197752808988764
"customer_22",41766,0.197752808988764
"customer_22",41790,0.197752808988764
"customer_22",41804,0.197752808988764
"customer_22",41808,0.197752808988764
"customer_22",41810,0.197752808988764
"customer_22",41812,0.197752808988764
"customer_22",41816,0.197752808988764
"customer_22",41818,0.197752808988764
"customer_22",41886,0.197752808988764
"customer_22",41892,0.197752808988764
"customer_22",41944,0.197752808988764
"customer_22",41950,0.197752808988764
"customer_22",41956,0.197752808988764
"customer_22",42018,0.197752808988764
"customer_22",42078,0.197752808988764
"customer_22",42082,0.197752808988764
"customer_22",42084,0.197752808988764
"customer_22",42086,0.197752808988764
"customer_22",42094,0.197752808988764
"customer_22",42098,0.197752808988764
"customer_22",42100,0.197752808988764
"customer_22",42102,0.197752808988764
"customer_22",42244,0.197752808988764
"customer_22",42306,0.197752808988764
"customer_22",42308,0.197752808988764
"customer_22",42352,0.197752808988764
"customer_22",42430,0.197752808988764
"customer_22",42454,0.197752808988764
"customer_22",42462,0.197752808988764
"customer_22",42470,0.197752808988764
"customer_22",42478,0.197752808988764
"customer_22",42506,0.197752808988764
"customer_22",42508,0.197752808988764
"customer_22",42512,0.197752808988764
"customer_22",42514,0.197752808988764
"customer_22",42526,0.197752808988764
"customer_22",42560,0.197752808988764
"customer_22",42562,0.197752808988764
"customer_22",42566,0.197752808988764
"customer_22",42570,0.197752808988764
"customer_22",42594,0.197752808988764
"customer_22",42596,0.197752808988764
"customer_22",42598,0.197752808988764
"customer_22",42604,0.197752808988764
"customer_22",42654,0.197752808988764
"customer_22",42708,0.197752808988764
"customer_22",42710,0.197752808988764
"customer_22",42714,0.197752808988764
"customer_22",42824,0.197752808988764
"customer_22",42836,0.197752808988764
"customer_22",42918,0.197752808988764
"customer_22",42952,0.197752808988764
"customer_22",43006,0.197752808988764
"customer_22",43010,0.197752808988764
"customer_22",43254,0.197752808988764
"customer_22",43390,0.197752808988764
"customer_22",43392,0.197752808988764
"customer_22",43486,0.197752808988764
"customer_22",43490,0.197752808988764
"customer_22",43502,0.197752808988764
"customer_22",43544,0.197752808988764
"customer_22",43548,0.197752808988764
"customer_22",43598,0.197752808988764
"customer_22",43600,0.197752808988764
"customer_22",43602,0.197752808988764
"customer_22",43606,0.197752808988764
"customer_22",43636,0.197752808988764
"customer_22",43658,0.197752808988764
"customer_22",43660,0.197752808988764
"customer_22",43718,0.197752808988764
"customer_22",43764,0.197752808988764
"customer_22",43766,0.197752808988764
"customer_22",43780,0.197752808988764
"customer_22",43782,0.197752808988764
"customer_22",43836,0.197752808988764
"customer_22",43840,0.197752808988764
"customer_22",43842,0.197752808988764
"customer_22",43846,0.197752808988764
"customer_22",43848,0.197752808988764
"customer_22",43850,0.197752808988764
"customer_22",43856,0.197752808988764
"customer_22",43860,0.197752808988764
"customer_22",43862,0.197752808988764
"customer_22",43968,0.197752808988764
"customer_22",43986,0.197752808988764
"customer_22",43988,0.197752808988764
"customer_22",43992,0.197752808988764
"customer_22",44006,0.197752808988764
"customer_22",44008,0.197752808988764
"customer_22",44012,0.197752808988764
"customer_22",44014,0.197752808988764
"customer_22",44060,0.197752808988764
"customer_22",44064,0.197752808988764
"customer_22",44066,0.197752808988764
"customer_22",44068,0.197752808988764
"customer_22",44070,0.197752808988764
"customer_22",44072,0.197752808988764
"customer_22",44112,0.197752808988764
"customer_16",29064,0.197614035087719
"customer_16",29148,0.197614035087719
"customer_16",29174,0.197614035087719
"customer_09",8452,0.197394636015326
"customer_09",8462,0.197394636015326
"customer_09",8478,0.197394636015326
"customer_09",8486,0.197394636015326
"customer_09",8508,0.197394636015326
"customer_15",27998,0.196610169491525
"customer_15",28156,0.196610169491525
"customer_15",28182,0.196610169491525
"customer_07",6600,0.196595744680851
"customer_07",6648,0.196595744680851
"customer_07",6650,0.196595744680851
"customer_07",6678,0.196595744680851
"customer_07",6712,0.196595744680851
"customer_07",6714,0.196595744680851
"customer_07",6722,0.196595744680851
"customer_07",6754,0.196595744680851
"customer_07",6770,0.196595744680851
"customer_07",6772,0.196595744680851
"customer_07",6776,0.196595744680851
"customer_07",6780,0.196595744680851
"customer_07",6952,0.196595744680851
"customer_07",6954,0.196595744680851
"customer_07",6964,0.196595744680851
"customer_07",6966,0.196595744680851
"customer_07",6970,0.196595744680851
"customer_07",7000,0.196595744680851
"customer_07",7042,0.196595744680851
"customer_07",7102,0.196595744680851
"customer_07",7104,0.196595744680851
"customer_07",7106,0.196595744680851
"customer_07",7242,0.196595744680851
"customer_07",7244,0.196595744680851
"customer_07",7334,0.196595744680851
"customer_07",7364,0.196595744680851
"customer_07",7366,0.196595744680851
"customer_07",7400,0.196595744680851
"customer_07",7462,0.196595744680851
"customer_07",7506,0.196595744680851
"customer_07",7580,0.196595744680851
"customer_07",7638,0.196595744680851
"customer_07",7640,0.196595744680851
"customer_07",7760,0.196595744680851
"customer_15",28064,0.194971751412429
"customer_15",28092,0.194971751412429
"customer_15",28696,0.194971751412429
"customer_15",27578,0.194971751412429
"customer_15",27692,0.194971751412429
"customer_15",27850,0.194971751412429
"customer_15",28104,0.194971751412429
"customer_15",28106,0.194971751412429
"customer_15",28172,0.194971751412429
"customer_15",28640,0.194971751412429
"customer_15",28642,0.194971751412429
"customer_15",28680,0.194971751412429
"customer_15",28712,0.194971751412429
"customer_20",35072,0.194819277108434
"customer_20",35082,0.194819277108434
"customer_20",35642,0.194819277108434
"customer_20",35964,0.194819277108434
"customer_20",36348,0.194819277108434
"customer_20",36874,0.194819277108434
"customer_20",37048,0.194819277108434
"customer_20",37144,0.194819277108434
"customer_20",37920,0.194819277108434
"customer_20",38182,0.194819277108434
"customer_20",38186,0.194819277108434
"customer_10",8852,0.193684210526316
"customer_10",8962,0.193684210526316
"customer_10",8964,0.193684210526316
"customer_10",9008,0.193684210526316
"customer_10",9024,0.193684210526316
"customer_10",9074,0.193684210526316
"customer_10",9112,0.193684210526316
"customer_10",9232,0.193684210526316
"customer_10",9248,0.193684210526316
"customer_10",9294,0.193684210526316
"customer_10",9298,0.193684210526316
"customer_10",9300,0.193684210526316
"customer_10",9304,0.193684210526316
"customer_10",9318,0.193684210526316
"customer_10",9320,0.193684210526316
"customer_10",9338,0.193684210526316
"customer_10",9342,0.193684210526316
"customer_10",9520,0.193684210526316
"customer_10",9558,0.193684210526316
"customer_10",9560,0.193684210526316
"customer_10",9564,0.193684210526316
"customer_10",9572,0.193684210526316
"customer_10",9578,0.193684210526316
"customer_10",9600,0.193684210526316
"customer_10",9630,0.193684210526316
"customer_10",9634,0.193684210526316
"customer_10",9658,0.193684210526316
"customer_10",9688,0.193684210526316
"customer_10",9698,0.193684210526316
"customer_10",9726,0.193684210526316
"customer_10",9738,0.193684210526316
"customer_10",9746,0.193684210526316
"customer_10",9748,0.193684210526316
"customer_10",9792,0.193684210526316
"customer_10",9794,0.193684210526316
"customer_10",9796,0.193684210526316
"customer_10",9800,0.193684210526316
"customer_10",9802,0.193684210526316
"customer_10",9814,0.193684210526316
"customer_10",9846,0.193684210526316
"customer_10",9848,0.193684210526316
"customer_10",9856,0.193684210526316
"customer_10",9874,0.193684210526316
"customer_10",9900,0.193684210526316
"customer_10",9908,0.193684210526316
"customer_10",9924,0.193684210526316
"customer_10",9926,0.193684210526316
"customer_03",1838,0.193435897435897
"customer_03",2174,0.193435897435897
"customer_03",2210,0.193435897435897
"customer_03",2668,0.193435897435897
"customer_03",3306,0.193435897435897
"customer_03",3530,0.193435897435897
"customer_03",3698,0.193435897435897
"customer_03",4412,0.193435897435897
"customer_03",4502,0.193435897435897
"customer_03",4686,0.193435897435897
