Plot Title: 9730047			
#	"Date Time, GMT-07:00"	"AC Curr, Amps (LGR S/N: 9730047, SEN S/N: 9730047)"	End Of File (LGR S/N: 9730047)
708	7/7/2016 22:41	0.01	0
709	7/7/2016 22:44	0.01	0
710	7/7/2016 22:47	0.01	0
711	7/7/2016 22:50	0.01	0
712	7/7/2016 22:53	0.01	0
713	7/7/2016 22:56	0.01	0
714	7/7/2016 22:59	0.01	0
715	7/7/2016 23:02	0.01	0
716	7/7/2016 23:05	0.01	0
717	7/7/2016 23:08	0.01	0
718	7/7/2016 23:11	0.01	0
719	7/7/2016 23:14	0.01	0
720	7/7/2016 23:17	0.01	0
721	7/7/2016 23:20	0.01	0
722	7/7/2016 23:23	0.01	0
723	7/7/2016 23:26	0.01	0
724	7/7/2016 23:29	0.01	0
725	7/7/2016 23:32	0.01	0
726	7/7/2016 23:35	0.01	0
727	7/7/2016 23:38	0.01	0
728	7/7/2016 23:41	0.01	0
729	7/7/2016 23:44	0.01	0
730	7/7/2016 23:47	0.01	0
731	7/7/2016 23:50	0.01	0
732	7/7/2016 23:53	0.01	0
733	7/7/2016 23:56	0.01	0
734	7/7/2016 23:59	0.01	0
735	7/8/2016 0:02	0.01	0
736	7/8/2016 0:05	0.01	0
737	7/8/2016 0:08	0.01	0
738	7/8/2016 0:11	0.01	0
739	7/8/2016 0:14	0.01	0
740	7/8/2016 0:17	0.01	0
741	7/8/2016 0:20	0.01	0
742	7/8/2016 0:23	0.01	0
743	7/8/2016 0:26	0.01	0
744	7/8/2016 0:29	0.01	0
745	7/8/2016 0:32	0.01	0
746	7/8/2016 0:35	0.01	0
747	7/8/2016 0:38	0.01	0
748	7/8/2016 0:41	0.01	0
749	7/8/2016 0:44	0.01	0
750	7/8/2016 0:47	0.01	0
751	7/8/2016 0:50	0.01	0
752	7/8/2016 0:53	0.01	0
753	7/8/2016 0:56	0.01	0
754	7/8/2016 0:59	0.01	0
755	7/8/2016 1:02	0.01	0
756	7/8/2016 1:05	0.01	0
757	7/8/2016 1:08	0.01	0
758	7/8/2016 1:11	0.01	0
759	7/8/2016 1:14	0.01	0
760	7/8/2016 1:17	0.01	0
761	7/8/2016 1:20	0.01	0
762	7/8/2016 1:23	0.01	0
763	7/8/2016 1:26	0.01	0
764	7/8/2016 1:29	0.01	0
765	7/8/2016 1:32	0.01	0
766	7/8/2016 1:35	0.01	0
767	7/8/2016 1:38	0.01	0
768	7/8/2016 1:41	0.01	0
769	7/8/2016 1:44	0.01	0
770	7/8/2016 1:47	0.01	0
771	7/8/2016 1:50	0.01	0
772	7/8/2016 1:53	0.01	0
773	7/8/2016 1:56	0.01	0
774	7/8/2016 1:59	0.01	0
775	7/8/2016 2:02	0.01	0
776	7/8/2016 2:05	0.01	0
777	7/8/2016 2:08	0.01	0
778	7/8/2016 2:11	0.01	0
779	7/8/2016 2:14	0.01	0
780	7/8/2016 2:17	0.01	0
781	7/8/2016 2:20	0.01	0
782	7/8/2016 2:23	0.01	0
783	7/8/2016 2:26	0.01	0
784	7/8/2016 2:29	0.01	0
785	7/8/2016 2:32	0.01	0
786	7/8/2016 2:35	0.01	0
787	7/8/2016 2:38	0.01	0
788	7/8/2016 2:41	0.01	0
789	7/8/2016 2:44	0.01	0
790	7/8/2016 2:47	0.01	0
791	7/8/2016 2:50	0.01	0
792	7/8/2016 2:53	0.01	0
793	7/8/2016 2:56	0.01	0
794	7/8/2016 2:59	0.01	0
795	7/8/2016 3:02	0.01	0
796	7/8/2016 3:05	0.01	0
797	7/8/2016 3:08	0.01	0
798	7/8/2016 3:11	0.01	0
799	7/8/2016 3:14	0.01	0
800	7/8/2016 3:17	0.01	0
801	7/8/2016 3:20	0.01	0
802	7/8/2016 3:23	0.01	0
803	7/8/2016 3:26	0.01	0
804	7/8/2016 3:29	0.01	0
805	7/8/2016 3:32	0.01	0
806	7/8/2016 3:35	0.01	0
807	7/8/2016 3:38	0.01	0
808	7/8/2016 3:41	0.01	0
809	7/8/2016 3:44	0.01	0
810	7/8/2016 3:47	0.01	0
811	7/8/2016 3:50	0.01	0
812	7/8/2016 3:53	0.01	0
813	7/8/2016 3:56	0.01	0
814	7/8/2016 3:59	0.01	0
815	7/8/2016 4:02	0.01	0
816	7/8/2016 4:05	0.01	0
817	7/8/2016 4:08	0.01	0
818	7/8/2016 4:11	0.01	0
819	7/8/2016 4:14	0.01	0
820	7/8/2016 4:17	0.01	0
821	7/8/2016 4:20	0.01	0
822	7/8/2016 4:23	0.01	0
823	7/8/2016 4:26	0.01	0
824	7/8/2016 4:29	0.01	0
825	7/8/2016 4:32	0.01	0
826	7/8/2016 4:35	0.01	0
827	7/8/2016 4:38	0.01	0
828	7/8/2016 4:41	0.01	0
829	7/8/2016 4:44	0.01	0
830	7/8/2016 4:47	0.01	0
831	7/8/2016 4:50	0.01	0
832	7/8/2016 4:53	0.01	0
833	7/8/2016 4:56	0.01	0
834	7/8/2016 4:59	0.01	0
835	7/8/2016 5:02	0.01	0
836	7/8/2016 5:05	0.01	0
837	7/8/2016 5:08	0.01	0
838	7/8/2016 5:11	0.01	0
839	7/8/2016 5:14	0.01	0
840	7/8/2016 5:17	0.01	0
841	7/8/2016 5:20	0.01	0
842	7/8/2016 5:23	0.01	0
843	7/8/2016 5:26	0.01	0
844	7/8/2016 5:29	0.01	0
845	7/8/2016 5:32	0.01	0
846	7/8/2016 5:35	0.01	0
847	7/8/2016 5:38	0.01	0
848	7/8/2016 5:41	0.01	0
849	7/8/2016 5:44	0.01	0
850	7/8/2016 5:47	0.01	0
851	7/8/2016 5:50	0.01	0
852	7/8/2016 5:53	0.01	0
853	7/8/2016 5:56	0.01	0
854	7/8/2016 5:59	0.01	0
855	7/8/2016 6:02	0.01	0
856	7/8/2016 6:05	0.01	0
857	7/8/2016 6:08	0.01	0
858	7/8/2016 6:11	0.01	0
859	7/8/2016 6:14	0.01	0
860	7/8/2016 6:17	0.01	0
861	7/8/2016 6:20	0.01	0
862	7/8/2016 6:23	0.01	0
863	7/8/2016 6:26	0.01	0
864	7/8/2016 6:29	0.01	0
865	7/8/2016 6:32	0.01	0
866	7/8/2016 6:35	0.01	0
867	7/8/2016 6:38	0.01	0
868	7/8/2016 6:41	0.01	0
869	7/8/2016 6:44	0.01	0
870	7/8/2016 6:47	0.01	0
871	7/8/2016 6:50	0.01	0
872	7/8/2016 6:53	0.01	0
873	7/8/2016 6:56	0.01	0
874	7/8/2016 6:59	0.01	0
875	7/8/2016 7:02	0.01	0
876	7/8/2016 7:05	0.01	0
877	7/8/2016 7:08	0.01	0
878	7/8/2016 7:11	0.01	0
879	7/8/2016 7:14	0.01	0
880	7/8/2016 7:17	0.01	0
881	7/8/2016 7:20	0.01	0
882	7/8/2016 7:23	0.01	0
883	7/8/2016 7:26	0.01	0
884	7/8/2016 7:29	0.01	0
885	7/8/2016 7:32	0.01	0
886	7/8/2016 7:35	0.01	0
887	7/8/2016 7:38	0.01	0
888	7/8/2016 7:41	0.01	0
889	7/8/2016 7:44	0.01	0
890	7/8/2016 7:47	0.01	0
891	7/8/2016 7:50	0.01	0
892	7/8/2016 7:53	0.01	0
893	7/8/2016 7:56	0.01	0
894	7/8/2016 7:59	0.01	0
895	7/8/2016 8:02	0.01	0
896	7/8/2016 8:05	0.01	0
897	7/8/2016 8:08	0.01	0
898	7/8/2016 8:11	0.01	0
899	7/8/2016 8:14	0.01	0
900	7/8/2016 8:17	0.01	0
901	7/8/2016 8:20	0.01	0
902	7/8/2016 8:23	0.01	0
903	7/8/2016 8:26	0.01	0
904	7/8/2016 8:29	0.01	0
905	7/8/2016 8:32	0.01	0
906	7/8/2016 8:35	0.01	0
907	7/8/2016 8:38	0.01	0
908	7/8/2016 8:41	0.01	0
909	7/8/2016 8:44	0.01	0
910	7/8/2016 8:47	0.01	0
911	7/8/2016 8:50	0.01	0
912	7/8/2016 8:53	0.01	0
913	7/8/2016 8:56	0.01	0
914	7/8/2016 8:59	0.01	0
915	7/8/2016 9:02	0.01	0
916	7/8/2016 9:05	0.01	0
917	7/8/2016 9:08	0.01	0
918	7/8/2016 9:11	0.01	0
919	7/8/2016 9:14	0.01	0
920	7/8/2016 9:17	0.01	0
921	7/8/2016 9:20	0.01	0
922	7/8/2016 9:23	0.01	0
923	7/8/2016 9:26	0.01	0
924	7/8/2016 9:29	0.01	0
925	7/8/2016 9:32	0.01	0
926	7/8/2016 9:35	0.01	0
927	7/8/2016 9:38	0.01	0
928	7/8/2016 9:41	0.01	0
929	7/8/2016 9:44	0.01	0
930	7/8/2016 9:47	0.01	0
931	7/8/2016 9:50	0.01	0
932	7/8/2016 9:53	0.01	0
933	7/8/2016 9:56	0.01	0
934	7/8/2016 9:59	0.01	0
935	7/8/2016 10:02	0.01	0
936	7/8/2016 10:05	0.01	0
937	7/8/2016 10:08	0.01	0
938	7/8/2016 10:11	0.01	0
939	7/8/2016 10:14	0.01	0
940	7/8/2016 10:17	0.01	0
941	7/8/2016 10:20	0.01	0
942	7/8/2016 10:23	0.01	0
943	7/8/2016 10:26	0.01	0
944	7/8/2016 10:29	0.01	0
945	7/8/2016 10:32	0.01	0
946	7/8/2016 10:35	0.01	0
947	7/8/2016 10:38	0.01	0
948	7/8/2016 10:41	0.01	0
949	7/8/2016 10:44	0.01	0
950	7/8/2016 10:47	0.01	0
951	7/8/2016 10:50	0.01	0
952	7/8/2016 10:53	0.01	0
953	7/8/2016 10:56	0.01	0
954	7/8/2016 10:59	0.01	0
955	7/8/2016 11:02	0.01	0
956	7/8/2016 11:05	0.01	0
957	7/8/2016 11:08	0.01	0
958	7/8/2016 11:11	0.01	0
959	7/8/2016 11:14	0.01	0
960	7/8/2016 11:17	0.01	0
961	7/8/2016 11:20	0.01	0
962	7/8/2016 11:23	0.01	0
963	7/8/2016 11:26	0.01	0
964	7/8/2016 11:29	0.01	0
965	7/8/2016 11:32	0.01	0
966	7/8/2016 11:35	0.01	0
967	7/8/2016 11:38	0.01	0
968	7/8/2016 11:41	0.01	0
969	7/8/2016 11:44	0.01	0
970	7/8/2016 11:47	0.01	0
971	7/8/2016 11:50	0.01	0
972	7/8/2016 11:53	0.01	0
973	7/8/2016 11:56	0.01	0
974	7/8/2016 11:59	0.01	0
975	7/8/2016 12:02	0.01	0
976	7/8/2016 12:05	0.01	0
977	7/8/2016 12:08	0.01	0
978	7/8/2016 12:11	0.01	0
979	7/8/2016 12:14	0.01	0
980	7/8/2016 12:17	0.01	0
981	7/8/2016 12:20	0.01	0
982	7/8/2016 12:23	0.01	0
983	7/8/2016 12:26	0.01	0
984	7/8/2016 12:29	0.01	0
985	7/8/2016 12:32	0.01	0
986	7/8/2016 12:35	0.01	0
987	7/8/2016 12:38	0.01	0
988	7/8/2016 12:41	0.01	0
989	7/8/2016 12:44	0.01	0
990	7/8/2016 12:47	0.01	0
991	7/8/2016 12:50	0.01	0
992	7/8/2016 12:53	0.01	0
993	7/8/2016 12:56	0.01	0
994	7/8/2016 12:59	0.01	0
995	7/8/2016 13:02	0.01	0
996	7/8/2016 13:05	0.01	0
997	7/8/2016 13:08	0.01	0
998	7/8/2016 13:11	0.01	0
999	7/8/2016 13:14	0.01	0
1000	7/8/2016 13:17	0.01	0
1001	7/8/2016 13:20	0.01	0
1002	7/8/2016 13:23	0.01	0
1003	7/8/2016 13:26	0.01	0
1004	7/8/2016 13:29	0.01	0
1005	7/8/2016 13:32	0.01	0
1006	7/8/2016 13:35	0.01	0
1007	7/8/2016 13:38	0.01	0
1008	7/8/2016 13:41	0.01	0
1009	7/8/2016 13:44	0.01	0
1010	7/8/2016 13:47	0.01	0
1011	7/8/2016 13:50	0.01	0
1012	7/8/2016 13:53	0.01	0
1013	7/8/2016 13:56	0.01	0
1014	7/8/2016 13:59	0.01	0
1015	7/8/2016 14:02	0.01	0
1016	7/8/2016 14:05	0.01	0
1017	7/8/2016 14:08	0.01	0
1018	7/8/2016 14:11	0.01	0
1019	7/8/2016 14:14	0.01	0
1020	7/8/2016 14:17	0.01	0
1021	7/8/2016 14:20	0.01	0
1022	7/8/2016 14:23	0.01	0
1023	7/8/2016 14:26	0.01	0
1024	7/8/2016 14:29	0.01	0
1025	7/8/2016 14:32	0.01	0
1026	7/8/2016 14:35	11.468	1.32
1027	7/8/2016 14:38	11.267	1.32
1028	7/8/2016 14:41	11.507	1.32
1029	7/8/2016 14:44	11.414	1.32
1030	7/8/2016 14:47	0.01	0
1031	7/8/2016 14:50	0.01	0
1032	7/8/2016 14:53	0.01	0
1033	7/8/2016 14:56	0.01	0
1034	7/8/2016 14:59	0.01	0
1035	7/8/2016 15:02	10.54	1.32
1036	7/8/2016 15:05	11.316	1.32
1037	7/8/2016 15:08	11.414	1.32
1038	7/8/2016 15:11	11.385	1.32
1039	7/8/2016 15:14	0.01	0
1040	7/8/2016 15:17	0.01	0
1041	7/8/2016 15:20	0.01	0
1042	7/8/2016 15:23	0.01	0
1043	7/8/2016 15:26	0.01	0
1044	7/8/2016 15:29	10.379	1.32
1045	7/8/2016 15:32	11.092	1.32
1046	7/8/2016 15:35	11.209	1.32
1047	7/8/2016 15:38	11.219	1.32
1048	7/8/2016 15:41	0.01	0
1049	7/8/2016 15:44	0.01	0
1050	7/8/2016 15:47	0.01	0
1051	7/8/2016 15:50	0.01	0
1052	7/8/2016 15:53	0.01	0
1053	7/8/2016 15:56	0.01	0
1054	7/8/2016 15:59	11.082	1.32
1055	7/8/2016 16:02	10.95	1.32
1056	7/8/2016 16:05	11.096	1.32
1057	7/8/2016 16:08	0.02	0
1058	7/8/2016 16:11	0.01	0
1059	7/8/2016 16:14	0.01	0
1060	7/8/2016 16:17	0.01	0
1061	7/8/2016 16:20	0.01	0
1062	7/8/2016 16:23	10.349	1.32
1063	7/8/2016 16:26	11.053	1.32
1064	7/8/2016 16:29	11.062	1.32
1065	7/8/2016 16:32	11.092	1.32
1066	7/8/2016 16:35	0.02	0
1067	7/8/2016 16:38	0.01	0
1068	7/8/2016 16:41	0.01	0
1069	7/8/2016 16:44	0.01	0
1070	7/8/2016 16:47	0.01	0
1071	7/8/2016 16:50	10.344	1.32
1072	7/8/2016 16:53	11.092	1.32
1073	7/8/2016 16:56	11.267	1.32
1074	7/8/2016 16:59	11.131	1.32
1075	7/8/2016 17:02	0.02	0
1076	7/8/2016 17:05	0.01	0
1077	7/8/2016 17:08	0.01	0
1078	7/8/2016 17:11	0.01	0
1079	7/8/2016 17:14	0.01	0
1080	7/8/2016 17:17	0.01	0
1081	7/8/2016 17:20	11.243	1.32
1082	7/8/2016 17:23	11.062	1.32
1083	7/8/2016 17:26	11.062	1.32
1084	7/8/2016 17:29	11.096	1.32
1085	7/8/2016 17:32	0.01	0
1086	7/8/2016 17:35	0.01	0
1087	7/8/2016 17:38	0.01	0
1088	7/8/2016 17:41	0.01	0
1089	7/8/2016 17:44	0.01	0
1090	7/8/2016 17:47	0.01	0
1091	7/8/2016 17:50	10.178	1.32
1092	7/8/2016 17:53	10.965	1.32
1093	7/8/2016 17:56	11.087	1.32
1094	7/8/2016 17:59	10.989	1.32
1095	7/8/2016 18:02	0.01	0
1096	7/8/2016 18:05	0.01	0
1097	7/8/2016 18:08	0.01	0
1098	7/8/2016 18:11	0.01	0
1099	7/8/2016 18:14	0.01	0
1100	7/8/2016 18:17	0.01	0
1101	7/8/2016 18:20	0.01	0
1102	7/8/2016 18:23	0.01	0
1103	7/8/2016 18:26	0.01	0
1104	7/8/2016 18:29	10.755	1.32
1105	7/8/2016 18:32	10.72	1.32
1106	7/8/2016 18:35	10.774	1.32
1107	7/8/2016 18:38	0.01	0
1108	7/8/2016 18:41	0.01	0
1109	7/8/2016 18:44	0.01	0
1110	7/8/2016 18:47	0.01	0
1111	7/8/2016 18:50	0.01	0
1112	7/8/2016 18:53	0.01	0
1113	7/8/2016 18:56	0.01	0
1114	7/8/2016 18:59	0.01	0
1115	7/8/2016 19:02	10.486	1.32
1116	7/8/2016 19:05	10.525	1.32
1117	7/8/2016 19:08	10.574	1.32
1118	7/8/2016 19:11	0.02	0
1119	7/8/2016 19:14	0.01	0
1120	7/8/2016 19:17	0.01	0
1121	7/8/2016 19:20	0.01	0
1122	7/8/2016 19:23	0.01	0
1123	7/8/2016 19:26	0.01	0
1124	7/8/2016 19:29	0.01	0
1125	7/8/2016 19:32	0.01	0
1126	7/8/2016 19:35	0.01	0
1127	7/8/2016 19:38	0.01	0
1128	7/8/2016 19:41	9.607	1.32
1129	7/8/2016 19:44	10.374	1.32
1130	7/8/2016 19:47	0.01	0
1131	7/8/2016 19:50	0.01	0
1132	7/8/2016 19:53	0.01	0
1133	7/8/2016 19:56	0.01	0
1134	7/8/2016 19:59	0.01	0
1135	7/8/2016 20:02	0.01	0
1136	7/8/2016 20:05	0.01	0
1137	7/8/2016 20:08	0.01	0
1138	7/8/2016 20:11	0.01	0
1139	7/8/2016 20:14	0.01	0
1140	7/8/2016 20:17	0.01	0
1141	7/8/2016 20:20	0.01	0
1142	7/8/2016 20:23	0.01	0
1143	7/8/2016 20:26	0.01	0
1144	7/8/2016 20:29	0.01	0
1145	7/8/2016 20:32	0.01	0
1146	7/8/2016 20:35	0.01	0
1147	7/8/2016 20:38	0.01	0
1148	7/8/2016 20:41	0.01	0
1149	7/8/2016 20:44	0.01	0
1150	7/8/2016 20:47	0.01	0
1151	7/8/2016 20:50	0.01	0
1152	7/8/2016 20:53	0.01	0
1153	7/8/2016 20:56	0.01	0
1154	7/8/2016 20:59	0.01	0
1155	7/8/2016 21:02	0.01	0
1156	7/8/2016 21:05	0.01	0
1157	7/8/2016 21:08	0.01	0
1158	7/8/2016 21:11	0.01	0
1159	7/8/2016 21:14	0.01	0
1160	7/8/2016 21:17	0.01	0
1161	7/8/2016 21:20	0.01	0
1162	7/8/2016 21:23	0.01	0
1163	7/8/2016 21:26	0.01	0
1164	7/8/2016 21:29	0.01	0
1165	7/8/2016 21:32	0.01	0
1166	7/8/2016 21:35	0.01	0
1167	7/8/2016 21:38	0.01	0
1168	7/8/2016 21:41	0.01	0
1169	7/8/2016 21:44	0.01	0
1170	7/8/2016 21:47	0.01	0
1171	7/8/2016 21:50	0.01	0
1172	7/8/2016 21:53	0.01	0
1173	7/8/2016 21:56	0.01	0
1174	7/8/2016 21:59	0.01	0
1175	7/8/2016 22:02	0.01	0
1176	7/8/2016 22:05	0.01	0
1177	7/8/2016 22:08	0.01	0
1178	7/8/2016 22:11	0.01	0
1179	7/8/2016 22:14	0.01	0
1180	7/8/2016 22:17	0.01	0
1181	7/8/2016 22:20	0.01	0
1182	7/8/2016 22:23	0.01	0
1183	7/8/2016 22:26	0.01	0
1184	7/8/2016 22:29	0.01	0
1185	7/8/2016 22:32	0.01	0
1186	7/8/2016 22:35	0.01	0
1187	7/8/2016 22:38	0.01	0
1188	7/8/2016 22:41	0.01	0
1189	7/8/2016 22:44	0.01	0
1190	7/8/2016 22:47	0.01	0
1191	7/8/2016 22:50	0.01	0
1192	7/8/2016 22:53	0.01	0
1193	7/8/2016 22:56	0.01	0
1194	7/8/2016 22:59	0.01	0
1195	7/8/2016 23:02	0.01	0
1196	7/8/2016 23:05	0.01	0
1197	7/8/2016 23:08	0.01	0
1198	7/8/2016 23:11	0.01	0
1199	7/8/2016 23:14	0.01	0
1200	7/8/2016 23:17	0.01	0
1201	7/8/2016 23:20	0.01	0
1202	7/8/2016 23:23	0.01	0
1203	7/8/2016 23:26	0.01	0
1204	7/8/2016 23:29	0.01	0
1205	7/8/2016 23:32	0.01	0
1206	7/8/2016 23:35	0.01	0
1207	7/8/2016 23:38	0.01	0
1208	7/8/2016 23:41	0.01	0
1209	7/8/2016 23:44	0.01	0
1210	7/8/2016 23:47	0.01	0
1211	7/8/2016 23:50	0.01	0
1212	7/8/2016 23:53	0.01	0
1213	7/8/2016 23:56	0.01	0
1214	7/8/2016 23:59	0.01	0
1215	7/9/2016 0:02	0.01	0
1216	7/9/2016 0:05	0.01	0
1217	7/9/2016 0:08	0.01	0
1218	7/9/2016 0:11	0.01	0
1219	7/9/2016 0:14	0.01	0
1220	7/9/2016 0:17	0.01	0
1221	7/9/2016 0:20	0.01	0
1222	7/9/2016 0:23	0.01	0
1223	7/9/2016 0:26	0.01	0
1224	7/9/2016 0:29	0.01	0
1225	7/9/2016 0:32	0.01	0
1226	7/9/2016 0:35	0.01	0
1227	7/9/2016 0:38	0.01	0
1228	7/9/2016 0:41	0.01	0
1229	7/9/2016 0:44	0.01	0
1230	7/9/2016 0:47	0.01	0
1231	7/9/2016 0:50	0.01	0
1232	7/9/2016 0:53	0.01	0
1233	7/9/2016 0:56	0.01	0
1234	7/9/2016 0:59	0.01	0
1235	7/9/2016 1:02	0.01	0
1236	7/9/2016 1:05	0.01	0
1237	7/9/2016 1:08	0.01	0
1238	7/9/2016 1:11	0.01	0
1239	7/9/2016 1:14	0.01	0
1240	7/9/2016 1:17	0.01	0
1241	7/9/2016 1:20	0.01	0
1242	7/9/2016 1:23	0.01	0
1243	7/9/2016 1:26	0.01	0
1244	7/9/2016 1:29	0.01	0
1245	7/9/2016 1:32	0.01	0
1246	7/9/2016 1:35	0.01	0
1247	7/9/2016 1:38	0.01	0
1248	7/9/2016 1:41	0.01	0
1249	7/9/2016 1:44	0.01	0
1250	7/9/2016 1:47	0.01	0
1251	7/9/2016 1:50	0.01	0
1252	7/9/2016 1:53	0.01	0
1253	7/9/2016 1:56	0.01	0
1254	7/9/2016 1:59	0.01	0
1255	7/9/2016 2:02	0.01	0
1256	7/9/2016 2:05	0.01	0
1257	7/9/2016 2:08	0.01	0
1258	7/9/2016 2:11	0.01	0
1259	7/9/2016 2:14	0.01	0
1260	7/9/2016 2:17	0.01	0
1261	7/9/2016 2:20	0.01	0
1262	7/9/2016 2:23	0.01	0
1263	7/9/2016 2:26	0.01	0
1264	7/9/2016 2:29	0.01	0
1265	7/9/2016 2:32	0.01	0
1266	7/9/2016 2:35	0.01	0
1267	7/9/2016 2:38	0.01	0
1268	7/9/2016 2:41	0.01	0
1269	7/9/2016 2:44	0.01	0
1270	7/9/2016 2:47	0.01	0
1271	7/9/2016 2:50	0.01	0
1272	7/9/2016 2:53	0.01	0
1273	7/9/2016 2:56	0.01	0
1274	7/9/2016 2:59	0.01	0
1275	7/9/2016 3:02	0.01	0
1276	7/9/2016 3:05	0.01	0
1277	7/9/2016 3:08	0.01	0
1278	7/9/2016 3:11	0.01	0
1279	7/9/2016 3:14	0.01	0
1280	7/9/2016 3:17	0.01	0
1281	7/9/2016 3:20	0.01	0
1282	7/9/2016 3:23	0.01	0
1283	7/9/2016 3:26	0.01	0
1284	7/9/2016 3:29	0.01	0
1285	7/9/2016 3:32	0.01	0
1286	7/9/2016 3:35	0.01	0
1287	7/9/2016 3:38	0.01	0
1288	7/9/2016 3:41	0.01	0
1289	7/9/2016 3:44	0.01	0
1290	7/9/2016 3:47	0.01	0
1291	7/9/2016 3:50	0.01	0
1292	7/9/2016 3:53	0.01	0
1293	7/9/2016 3:56	0.01	0
1294	7/9/2016 3:59	0.01	0
1295	7/9/2016 4:02	0.01	0
1296	7/9/2016 4:05	0.01	0
1297	7/9/2016 4:08	0.01	0
1298	7/9/2016 4:11	0.01	0
1299	7/9/2016 4:14	0.01	0
1300	7/9/2016 4:17	0.01	0
1301	7/9/2016 4:20	0.01	0
1302	7/9/2016 4:23	0.01	0
1303	7/9/2016 4:26	0.01	0
1304	7/9/2016 4:29	0.01	0
1305	7/9/2016 4:32	0.01	0
1306	7/9/2016 4:35	0.01	0
1307	7/9/2016 4:38	0.01	0
1308	7/9/2016 4:41	0.01	0
1309	7/9/2016 4:44	0.01	0
1310	7/9/2016 4:47	0.01	0
1311	7/9/2016 4:50	0.01	0
1312	7/9/2016 4:53	0.01	0
1313	7/9/2016 4:56	0.01	0
1314	7/9/2016 4:59	0.01	0
1315	7/9/2016 5:02	0.01	0
1316	7/9/2016 5:05	0.01	0
1317	7/9/2016 5:08	0.01	0
1318	7/9/2016 5:11	0.01	0
1319	7/9/2016 5:14	0.01	0
1320	7/9/2016 5:17	0.01	0
1321	7/9/2016 5:20	0.01	0
1322	7/9/2016 5:23	0.01	0
1323	7/9/2016 5:26	0.01	0
1324	7/9/2016 5:29	0.01	0
1325	7/9/2016 5:32	0.01	0
1326	7/9/2016 5:35	0.01	0
1327	7/9/2016 5:38	0.01	0
1328	7/9/2016 5:41	0.01	0
1329	7/9/2016 5:44	0.01	0
1330	7/9/2016 5:47	0.01	0
1331	7/9/2016 5:50	0.01	0
1332	7/9/2016 5:53	0.01	0
1333	7/9/2016 5:56	0.01	0
1334	7/9/2016 5:59	0.01	0
1335	7/9/2016 6:02	0.01	0
1336	7/9/2016 6:05	0.01	0
1337	7/9/2016 6:08	0.01	0
1338	7/9/2016 6:11	0.01	0
1339	7/9/2016 6:14	0.01	0
1340	7/9/2016 6:17	0.01	0
1341	7/9/2016 6:20	0.01	0
1342	7/9/2016 6:23	0.01	0
1343	7/9/2016 6:26	0.01	0
1344	7/9/2016 6:29	0.01	0
1345	7/9/2016 6:32	0.01	0
1346	7/9/2016 6:35	0.01	0
1347	7/9/2016 6:38	0.01	0
1348	7/9/2016 6:41	0.01	0
1349	7/9/2016 6:44	0.01	0
1350	7/9/2016 6:47	0.01	0
1351	7/9/2016 6:50	0.01	0
1352	7/9/2016 6:53	0.01	0
1353	7/9/2016 6:56	0.01	0
1354	7/9/2016 6:59	0.01	0
1355	7/9/2016 7:02	0.01	0
1356	7/9/2016 7:05	0.01	0
1357	7/9/2016 7:08	0.01	0
1358	7/9/2016 7:11	0.01	0
1359	7/9/2016 7:14	0.01	0
1360	7/9/2016 7:17	0.01	0
1361	7/9/2016 7:20	0.01	0
1362	7/9/2016 7:23	0.01	0
1363	7/9/2016 7:26	0.01	0
1364	7/9/2016 7:29	0.01	0
1365	7/9/2016 7:32	0.01	0
1366	7/9/2016 7:35	0.01	0
1367	7/9/2016 7:38	0.01	0
1368	7/9/2016 7:41	0.01	0
1369	7/9/2016 7:44	0.01	0
1370	7/9/2016 7:47	0.01	0
1371	7/9/2016 7:50	0.01	0
1372	7/9/2016 7:53	0.01	0
1373	7/9/2016 7:56	0.01	0
1374	7/9/2016 7:59	0.01	0
1375	7/9/2016 8:02	0.01	0
1376	7/9/2016 8:05	0.01	0
1377	7/9/2016 8:08	0.01	0
1378	7/9/2016 8:11	0.01	0
1379	7/9/2016 8:14	0.01	0
1380	7/9/2016 8:17	0.01	0
1381	7/9/2016 8:20	0.01	0
1382	7/9/2016 8:23	0.01	0
1383	7/9/2016 8:26	0.01	0
1384	7/9/2016 8:29	0.01	0
1385	7/9/2016 8:32	0.01	0
1386	7/9/2016 8:35	0.01	0
1387	7/9/2016 8:38	0.01	0
1388	7/9/2016 8:41	0.01	0
1389	7/9/2016 8:44	0.01	0
1390	7/9/2016 8:47	0.01	0
1391	7/9/2016 8:50	0.01	0
1392	7/9/2016 8:53	0.01	0
1393	7/9/2016 8:56	0.01	0
1394	7/9/2016 8:59	0.01	0
1395	7/9/2016 9:02	0.01	0
1396	7/9/2016 9:05	0.01	0
1397	7/9/2016 9:08	0.01	0
1398	7/9/2016 9:11	0.01	0
1399	7/9/2016 9:14	0.01	0
1400	7/9/2016 9:17	0.01	0
1401	7/9/2016 9:20	0.01	0
1402	7/9/2016 9:23	0.01	0
1403	7/9/2016 9:26	0.01	0
1404	7/9/2016 9:29	0.01	0
1405	7/9/2016 9:32	0.01	0
1406	7/9/2016 9:35	0.01	0
1407	7/9/2016 9:38	0.01	0
1408	7/9/2016 9:41	0.01	0
1409	7/9/2016 9:44	0.01	0
1410	7/9/2016 9:47	0.01	0
1411	7/9/2016 9:50	0.01	0
1412	7/9/2016 9:53	0.01	0
1413	7/9/2016 9:56	0.01	0
